transaction_id,account_id,date,type,amount,transaction_month,risk_flag,day_of_week,week
2916,109,2025-08-08,transfer,393646,2025-08,0,Friday,32
2917,59,2024-12-27,withdrawal,486660,2024-12,0,Friday,52
2918,280,2025-08-05,deposit,1994219,2025-08,0,Tuesday,32
2919,75,2025-05-20,transfer,116919,2025-05,0,Tuesday,21
2920,291,2025-06-20,deposit,1265550,2025-06,0,Friday,25
2921,32,2025-07-16,withdrawal,837912,2025-07,1,Wednesday,29
2922,243,2025-03-26,deposit,118408,2025-03,0,Wednesday,13
2923,12,2025-04-25,transfer,226732,2025-04,0,Friday,17
2924,130,2025-01-19,transfer,97330,2025-01,0,Sunday,3
2925,73,2025-07-03,deposit,579421,2025-07,0,Thursday,27
2926,42,2025-12-07,withdrawal,926220,2025-12,1,Sunday,49
2927,232,2025-03-27,withdrawal,560269,2025-03,1,Thursday,13
2928,133,2025-01-04,deposit,1746787,2025-01,0,Saturday,1
2929,48,2025-05-09,withdrawal,368633,2025-05,0,Friday,19
2930,85,2025-07-10,deposit,737485,2025-07,0,Thursday,28
2931,247,2025-11-25,withdrawal,571519,2025-11,1,Tuesday,48
2932,83,2025-06-07,transfer,234000,2025-06,0,Saturday,23
2933,293,2024-12-13,withdrawal,872994,2024-12,1,Friday,50
2934,288,2025-01-16,transfer,109102,2025-01,0,Thursday,3
2935,297,2025-05-22,transfer,80821,2025-05,0,Thursday,21
2936,163,2025-07-30,deposit,320634,2025-07,0,Wednesday,31
2937,76,2025-05-19,withdrawal,916285,2025-05,1,Monday,21
2938,59,2025-04-21,transfer,218063,2025-04,0,Monday,17
2939,267,2025-07-26,transfer,6927,2025-07,0,Saturday,30
2940,65,2025-10-31,transfer,240577,2025-10,0,Friday,44
2941,297,2025-03-29,deposit,81516,2025-03,0,Saturday,13
2942,97,2025-09-13,withdrawal,740276,2025-09,1,Saturday,37
2943,86,2025-03-28,transfer,202948,2025-03,0,Friday,13
2944,179,2025-11-20,deposit,405889,2025-11,0,Thursday,47
2945,296,2025-06-12,deposit,781483,2025-06,0,Thursday,24
2946,9,2025-05-14,withdrawal,950210,2025-05,1,Wednesday,20
2947,258,2025-08-20,deposit,1471574,2025-08,0,Wednesday,34
2948,234,2025-06-06,withdrawal,440321,2025-06,0,Friday,23
2949,181,2025-09-01,transfer,228267,2025-09,0,Monday,36
2950,172,2025-03-08,deposit,1947694,2025-03,0,Saturday,10
2951,235,2025-03-08,withdrawal,401246,2025-03,0,Saturday,10
2952,284,2025-09-11,transfer,90279,2025-09,0,Thursday,37
2953,224,2025-11-10,withdrawal,308873,2025-11,0,Monday,46
2954,224,2025-12-02,transfer,153503,2025-12,0,Tuesday,49
2955,51,2025-01-30,deposit,1695178,2025-01,0,Thursday,5
2956,46,2025-10-19,transfer,13612,2025-10,0,Sunday,42
2957,211,2025-10-23,deposit,1046036,2025-10,0,Thursday,43
2958,279,2025-07-23,deposit,1333598,2025-07,0,Wednesday,30
2959,258,2024-12-24,transfer,427508,2024-12,0,Tuesday,52
2960,149,2025-04-01,withdrawal,232162,2025-04,0,Tuesday,14
2961,233,2025-02-04,transfer,204795,2025-02,0,Tuesday,6
2962,101,2025-06-05,withdrawal,140485,2025-06,0,Thursday,23
2963,238,2025-11-03,withdrawal,962100,2025-11,1,Monday,45
2964,203,2025-06-17,deposit,1975519,2025-06,0,Tuesday,25
2965,115,2025-04-24,transfer,153690,2025-04,0,Thursday,17
2966,136,2025-07-08,withdrawal,889214,2025-07,1,Tuesday,28
2967,124,2025-07-08,deposit,1892829,2025-07,0,Tuesday,28
2968,17,2025-02-24,deposit,60043,2025-02,0,Monday,9
2969,192,2025-10-11,transfer,434934,2025-10,0,Saturday,41
2970,163,2025-09-26,withdrawal,188688,2025-09,0,Friday,39
2971,221,2025-06-26,deposit,1170470,2025-06,0,Thursday,26
2972,99,2025-06-27,transfer,342869,2025-06,0,Friday,26
2973,27,2025-02-11,transfer,229973,2025-02,0,Tuesday,7
2974,200,2025-07-02,transfer,96077,2025-07,0,Wednesday,27
2975,163,2025-07-19,transfer,88070,2025-07,0,Saturday,29
2976,119,2025-02-10,deposit,1494030,2025-02,0,Monday,7
2977,259,2025-09-29,deposit,1329227,2025-09,0,Monday,40
2978,201,2025-04-20,transfer,485596,2025-04,0,Sunday,16
2979,284,2025-05-22,deposit,1994568,2025-05,0,Thursday,21
2980,105,2024-12-21,deposit,200591,2024-12,0,Saturday,51
2981,224,2025-10-07,deposit,1323886,2025-10,0,Tuesday,41
2982,79,2025-12-05,deposit,1301248,2025-12,0,Friday,49
2983,279,2025-06-21,deposit,1204138,2025-06,0,Saturday,25
2984,13,2025-02-12,transfer,389916,2025-02,0,Wednesday,7
2985,233,2025-06-09,transfer,336088,2025-06,0,Monday,24
2986,96,2025-03-31,deposit,1373439,2025-03,0,Monday,14
2987,153,2025-04-12,deposit,1127851,2025-04,0,Saturday,15
2988,194,2025-01-03,withdrawal,701281,2025-01,1,Friday,1
2989,141,2025-02-19,deposit,1965786,2025-02,0,Wednesday,8
2990,12,2025-01-29,transfer,308748,2025-01,0,Wednesday,5
2991,57,2025-10-09,withdrawal,982238,2025-10,1,Thursday,41
2992,63,2025-05-01,deposit,302450,2025-05,0,Thursday,18
2993,135,2025-01-16,deposit,199567,2025-01,0,Thursday,3
2994,254,2025-03-24,withdrawal,967055,2025-03,1,Monday,13
2995,201,2024-12-19,deposit,1034779,2024-12,0,Thursday,51
2996,212,2025-10-24,deposit,1025300,2025-10,0,Friday,43
2997,40,2025-07-10,deposit,1446448,2025-07,0,Thursday,28
2998,193,2025-07-26,withdrawal,674327,2025-07,1,Saturday,30
2999,83,2024-12-13,deposit,631534,2024-12,0,Friday,50
3000,92,2025-10-27,transfer,302425,2025-10,0,Monday,44
